creationDate|PersonId|UniversityId|classYear
2011-11-30T19:33:31.403+00:00|24189255812528|5988|2010
2011-12-14T21:21:10.800+00:00|24189255812540|2431|1999
2011-11-26T20:07:22.010+00:00|24189255812554|1597|2002
2011-12-18T19:30:13.027+00:00|24189255812556|3009|2003
2011-12-09T09:08:07.411+00:00|24189255812561|5272|2000
2011-12-16T18:39:15.082+00:00|24189255812596|5039|2010
2011-11-24T17:34:21.074+00:00|24189255812612|2209|2002
2011-12-19T17:51:03.725+00:00|24189255812623|3014|2001
2011-12-22T03:08:15.963+00:00|24189255812671|6796|2006
2011-12-07T13:49:03.784+00:00|24189255812681|4515|2002
2011-12-21T15:36:40.319+00:00|24189255812685|2438|2003
2011-11-30T11:24:26.863+00:00|24189255812719|1853|2005
2011-11-21T23:21:52.478+00:00|24189255812726|2522|2009
2011-12-09T04:15:10.725+00:00|24189255812741|7898|2005
2011-12-14T15:42:30.127+00:00|24189255812761|2368|2004
2011-12-26T07:18:30.662+00:00|24189255812762|5156|2007
2012-01-10T19:44:54.406+00:00|26388279066632|1580|2005
2012-01-12T23:55:02.878+00:00|26388279066641|5142|2001
2012-01-13T23:46:22.926+00:00|26388279066650|3008|2005
2012-01-15T23:38:18.486+00:00|26388279066660|3008|2008
2012-02-18T18:25:36.352+00:00|26388279066708|6617|2002
2012-02-04T06:55:23.582+00:00|26388279066736|3012|2004
2012-01-14T10:38:43.237+00:00|26388279066771|3232|2003
2012-03-03T04:04:19.457+00:00|26388279066772|2206|2007
2012-02-15T05:34:31.323+00:00|26388279066773|2561|2000
2012-02-10T10:54:27.615+00:00|26388279066795|3012|2000
2012-02-24T22:09:25.679+00:00|26388279066926|5941|2007
2012-02-03T02:02:43.417+00:00|26388279066936|2211|2007
2012-02-25T03:21:00.636+00:00|26388279066944|6801|2008
2012-01-14T13:39:25.666+00:00|26388279067001|6493|2007
2012-03-02T12:41:56.534+00:00|26388279067003|2206|2005
2012-01-19T07:15:50.843+00:00|26388279067029|2206|2000
2012-01-20T19:24:47.802+00:00|26388279067078|2832|2004
2012-02-10T16:55:39.240+00:00|26388279067108|2178|2000
2012-01-18T05:28:42.466+00:00|26388279067176|5524|2003
2012-03-02T00:14:47.739+00:00|26388279067202|2214|2008
2012-01-17T19:40:01.493+00:00|26388279067204|6549|2002
2012-02-17T02:38:20.669+00:00|26388279067210|7947|2007
2012-02-11T18:07:33.783+00:00|26388279067232|2563|2006
2012-01-16T10:03:54.902+00:00|26388279067240|5267|2007
2012-03-02T23:43:28.046+00:00|26388279067248|3012|2000
2012-02-29T12:45:52.098+00:00|26388279067293|4998|2007
2012-03-06T07:18:10.155+00:00|26388279067321|2491|2002
2012-02-16T20:58:31.221+00:00|26388279067353|2483|2003
2012-01-07T11:44:11.194+00:00|26388279067357|5233|2001
2012-01-31T15:51:25.717+00:00|26388279067382|3014|2007
2012-03-05T23:23:36.692+00:00|26388279067426|5982|2007
2012-03-08T06:52:46.087+00:00|26388279067437|5458|2001
2012-01-28T22:18:37.876+00:00|26388279067467|6350|2008
2012-02-23T10:43:57.780+00:00|26388279067480|3008|2009
2012-01-16T17:47:34.457+00:00|26388279067496|2644|2008
2012-01-11T14:36:26.465+00:00|26388279067521|2211|2006
2012-02-03T16:36:53.081+00:00|26388279067552|3012|2002
2012-01-31T12:02:09.740+00:00|26388279067553|2383|2008
2012-01-19T18:44:39.730+00:00|26388279067554|5945|1999
2012-02-14T13:40:17.352+00:00|26388279067562|3006|2003
2012-02-29T22:53:10.672+00:00|26388279067637|2211|2007
2012-01-11T00:08:47.318+00:00|26388279067660|4743|2009
2012-02-09T16:16:16.831+00:00|26388279067664|1988|2005
2012-02-10T21:19:46.486+00:00|26388279067684|2834|2001
2012-01-10T17:19:42.887+00:00|26388279067685|2208|1998
2012-01-09T04:58:20.960+00:00|26388279067726|2178|2000
2012-03-05T18:41:56.167+00:00|26388279067742|3008|2007
2012-03-05T17:30:17.294+00:00|26388279067748|4519|2006
2012-02-15T18:56:13.404+00:00|26388279067761|2983|2008
2012-02-14T09:41:03.236+00:00|26388279067773|2385|2007
2012-03-04T09:23:01.186+00:00|26388279067781|3012|2002
2012-02-22T03:47:12.246+00:00|26388279067850|7951|2006
2012-02-29T23:12:56.755+00:00|26388279067874|4991|2000
2012-01-31T17:21:51.704+00:00|26388279067881|7942|2004
2012-02-20T23:53:20.507+00:00|26388279067920|5337|2004
2012-01-16T04:55:36.068+00:00|26388279067933|6014|2008
2012-01-11T04:06:48.432+00:00|26388279067987|5984|2000
2012-01-29T02:21:15.943+00:00|26388279067991|4518|2002
2012-02-18T09:00:51.517+00:00|26388279067997|6671|2005
2012-01-16T15:39:10.481+00:00|26388279068003|1610|2009
2012-02-10T22:08:48.108+00:00|26388279068153|4991|2007
2012-02-11T11:59:55.424+00:00|26388279068184|3014|1998
2012-03-05T21:05:03.813+00:00|26388279068185|3008|2006
2012-01-23T19:13:10.233+00:00|26388279068195|1849|2005
2012-03-06T12:03:57.976+00:00|26388279068219|3010|2003
2012-02-06T06:06:03.326+00:00|26388279068245|4517|2002
2012-02-28T07:37:29.319+00:00|26388279068275|1981|2008
2012-02-22T19:53:51.043+00:00|26388279068302|2205|2004
2012-03-30T10:11:12.788+00:00|28587302322180|7936|2005
2012-03-19T21:30:34.350+00:00|28587302322191|2208|1999
2012-03-13T15:16:08.597+00:00|28587302322196|5036|2007
2012-04-03T23:48:20.278+00:00|28587302322216|1856|2007
2012-03-22T07:44:22.959+00:00|28587302322225|3008|2001
2012-03-08T23:01:53.164+00:00|28587302322227|4940|2010
2012-04-04T01:29:55.817+00:00|28587302322290|7895|2008
2012-04-04T14:44:11.477+00:00|28587302322293|1815|2001
2012-03-16T02:49:47.324+00:00|28587302322297|6622|2004
2012-04-03T00:14:45.327+00:00|28587302322307|4747|2001
2012-03-14T10:04:58.982+00:00|28587302322311|3012|2001
2012-03-31T01:21:52.814+00:00|28587302322395|2832|2000
2012-03-25T21:14:10.888+00:00|28587302322396|2693|2005
2012-04-24T04:41:53.880+00:00|28587302322398|5267|2000
2012-03-23T18:48:52.004+00:00|28587302322403|2206|2002
2012-04-08T00:38:02.986+00:00|28587302322456|2205|2007
2012-04-29T19:30:39.694+00:00|28587302322483|4991|2004
2012-04-22T11:59:51.721+00:00|28587302322491|5157|2007
2012-03-29T14:00:11.214+00:00|28587302322495|5187|2007
2012-03-29T15:54:17.119+00:00|28587302322516|3012|2008
2012-05-03T20:29:31.774+00:00|28587302322534|2181|2001
2012-04-09T07:53:48.511+00:00|28587302322542|7943|2001
2012-04-23T20:03:09.264+00:00|28587302322552|3013|2004
2012-05-04T12:14:57.547+00:00|28587302322562|2979|2004
2012-04-19T05:29:01.929+00:00|28587302322594|3012|2000
2012-04-09T04:04:11.103+00:00|28587302322603|3013|2004
2012-05-06T18:39:01.854+00:00|28587302322645|7901|2005
2012-04-23T16:29:11.366+00:00|28587302322664|5046|1998
2012-03-26T12:52:27.447+00:00|28587302322668|2207|2009
2012-04-10T11:08:14.407+00:00|28587302322697|4589|2004
2012-04-21T19:19:25.048+00:00|28587302322698|3585|2002
2012-04-16T17:04:48.813+00:00|28587302322713|4954|2009
2012-03-12T17:49:38.702+00:00|28587302322758|5528|2002
2012-05-01T20:52:09.826+00:00|28587302322760|5988|2004
2012-04-19T07:45:29.444+00:00|28587302322766|1578|2003
2012-03-30T08:48:45.947+00:00|28587302322797|7893|2004
2012-03-24T22:07:58.396+00:00|28587302322805|3012|2002
2012-04-09T04:53:56.827+00:00|28587302322808|2298|2007
2012-04-15T07:13:47.343+00:00|28587302322810|2380|2005
2012-04-25T20:15:38.655+00:00|28587302322838|2649|2002
2012-04-02T11:45:54.472+00:00|28587302322840|4947|2009
2012-03-16T05:20:06.594+00:00|28587302322879|2209|2004
2012-03-12T12:28:39.028+00:00|28587302322885|5521|2010
2012-05-03T16:45:11.045+00:00|28587302322904|3014|2003
2012-03-22T14:44:41.024+00:00|28587302322920|1607|2008
2012-03-25T21:33:33.141+00:00|28587302322921|3006|2006
2012-04-05T15:07:52.116+00:00|28587302322947|2210|2008
2012-05-01T03:02:07.125+00:00|28587302323003|1839|2005
2012-04-03T13:29:54.621+00:00|28587302323090|5869|2007
2012-03-29T13:58:54.661+00:00|28587302323099|4946|2002
2012-04-01T18:39:26.890+00:00|28587302323115|5503|2009
2012-04-22T15:48:39.443+00:00|28587302323130|2693|2002
2012-04-07T04:06:22.014+00:00|28587302323163|5234|2005
2012-04-26T15:14:21.245+00:00|28587302323188|5947|2005
2012-04-20T19:59:33.580+00:00|28587302323205|6673|2009
2012-05-01T09:46:40.125+00:00|28587302323208|3221|2006
2012-03-31T22:09:41.388+00:00|28587302323209|2208|1998
2012-04-08T08:08:29.907+00:00|28587302323283|3010|2001
2012-05-01T10:53:27.224+00:00|28587302323308|3007|2007
2012-04-22T06:26:49.831+00:00|28587302323314|5501|2009
2012-03-12T17:58:49.605+00:00|28587302323330|3010|2005
2012-04-24T17:23:42.603+00:00|28587302323340|2180|2005
2012-04-27T20:49:59.799+00:00|28587302323346|2205|2009
2012-04-23T16:28:12.156+00:00|28587302323360|6308|2001
2012-05-05T06:28:25.565+00:00|28587302323378|2214|2001
2012-04-08T06:43:15.248+00:00|28587302323389|4674|2005
2012-04-29T15:13:33.437+00:00|28587302323401|1851|2007
2012-03-21T03:41:54.424+00:00|28587302323416|5001|2006
2012-03-31T21:35:42.505+00:00|28587302323537|2209|2002
2012-03-09T18:59:56.488+00:00|28587302323545|2829|2003
2012-04-23T21:41:29.736+00:00|28587302323559|2209|2003
2012-03-15T18:01:40.474+00:00|28587302323565|2209|2008
2012-03-30T03:16:36.416+00:00|28587302323583|7954|2008
2012-03-31T21:33:22.494+00:00|28587302323609|6433|2002
2012-05-04T17:53:08.260+00:00|28587302323633|2206|2001
2012-04-15T12:15:08.210+00:00|28587302323659|2647|2008
2012-03-12T23:25:39.674+00:00|28587302323691|2987|2008
2012-05-07T21:51:50.079+00:00|28587302323720|2211|2006
2012-04-07T04:27:53.958+00:00|28587302323752|2212|2007
2012-05-01T04:28:45.511+00:00|28587302323795|1581|2004
2012-03-20T05:32:35.203+00:00|28587302323802|4942|2003
2012-03-18T22:13:58.935+00:00|28587302323807|5525|2006
2012-04-19T18:42:59.164+00:00|28587302323848|1950|2010
2012-07-03T00:55:16.938+00:00|30786325577731|5986|2003
2012-06-26T12:37:35.179+00:00|30786325577740|2435|2008
2012-05-19T23:01:26.795+00:00|30786325577790|2645|2002
2012-05-15T05:55:29.659+00:00|30786325577795|5526|2005
2012-06-16T10:16:57.783+00:00|30786325577809|5042|2004
2012-06-15T11:40:07.565+00:00|30786325577896|4592|2000
2012-05-31T18:42:15.991+00:00|30786325577906|4994|2007
2012-06-29T04:30:30.566+00:00|30786325577918|1583|1998
2012-06-30T06:05:02.526+00:00|30786325577988|7899|2001
2012-05-12T06:08:09.283+00:00|30786325577994|6396|2009
2012-06-25T19:29:03.325+00:00|30786325578002|5047|2000
2012-06-19T13:43:49.008+00:00|30786325578006|2830|2011
2012-06-24T15:20:10.750+00:00|30786325578070|6323|2002
2012-07-04T06:15:35.636+00:00|30786325578073|2455|2003
2012-06-02T07:14:11.226+00:00|30786325578096|6435|2005
2012-06-05T00:56:36.109+00:00|30786325578098|3015|2006
2012-05-24T06:53:13.250+00:00|30786325578101|2386|2007
2012-06-23T00:21:45.495+00:00|30786325578120|3008|2001
2012-06-04T11:52:11.717+00:00|30786325578144|5148|2000
2012-06-19T22:28:04.308+00:00|30786325578177|5686|2001
2012-05-28T06:54:04.279+00:00|30786325578185|5986|2003
2012-06-25T08:11:41.077+00:00|30786325578190|1576|1999
2012-05-24T22:14:28.035+00:00|30786325578202|3010|2001
2012-05-20T22:53:57.815+00:00|30786325578241|2650|2007
2012-06-26T14:13:12.862+00:00|30786325578279|6801|2003
2012-05-28T06:13:36.601+00:00|30786325578300|4750|2008
2012-06-26T11:42:07.082+00:00|30786325578333|5188|2000
2012-05-22T11:23:28.150+00:00|30786325578339|5802|2008
2012-05-18T22:08:00.732+00:00|30786325578364|2209|1999
2012-05-12T03:50:52.190+00:00|30786325578370|2829|2003
2012-07-02T19:49:37.760+00:00|30786325578526|2207|2002
2012-06-01T05:05:32.951+00:00|30786325578528|5988|2001
2012-06-05T00:28:14.859+00:00|30786325578533|3014|2007
2012-06-11T08:21:13.576+00:00|30786325578557|6478|2002
2012-06-23T05:27:38.557+00:00|30786325578576|2827|2006
2012-07-04T06:24:29.078+00:00|30786325578598|2945|2006
2012-06-24T06:20:16.087+00:00|30786325578606|5864|2001
2012-05-10T03:17:36.964+00:00|30786325578612|2210|2010
2012-06-20T16:09:56.056+00:00|30786325578671|5944|2001
2012-06-05T02:19:04.932+00:00|30786325578689|5943|2008
2012-05-17T03:19:48.194+00:00|30786325578699|2213|2006
2012-06-21T00:24:57.539+00:00|30786325578717|2248|2007
2012-06-08T16:09:56.782+00:00|30786325578726|2178|2006
2012-06-19T07:55:29.369+00:00|30786325578736|3006|2011
2012-06-10T09:14:46.793+00:00|30786325578744|2527|2007
2012-06-26T16:32:02.918+00:00|30786325578777|2833|2008
2012-05-25T04:19:53.343+00:00|30786325578829|3009|2006
2012-06-08T20:08:09.508+00:00|30786325578859|3239|2007
2012-06-01T16:02:56.235+00:00|30786325578867|6306|2009
2012-06-23T20:13:32.317+00:00|30786325578881|2945|2002
2012-05-24T22:53:24.057+00:00|30786325578905|2382|2007
2012-05-20T19:35:03.328+00:00|30786325578929|3011|1998
2012-05-27T15:22:03.416+00:00|30786325578933|2356|2005
2012-05-28T14:35:11.533+00:00|30786325578944|4512|2002
2012-06-06T16:07:04.812+00:00|30786325578948|1857|2001
2012-05-24T16:15:21.529+00:00|30786325578959|2487|2003
2012-05-25T20:52:45.650+00:00|30786325578981|2834|2000
2012-06-11T10:20:52.554+00:00|30786325578988|6169|2006
2012-06-05T23:31:48.941+00:00|30786325579035|2982|1998
2012-06-24T09:17:09.929+00:00|30786325579070|2943|2002
2012-06-11T15:16:22.485+00:00|30786325579118|4750|2002
2012-05-25T16:29:52.875+00:00|30786325579123|2213|2003
2012-05-31T20:19:56.414+00:00|30786325579147|5487|2002
2012-07-05T08:17:23.304+00:00|30786325579172|5979|2008
2012-06-17T13:52:01.060+00:00|30786325579189|6433|2001
2012-06-19T16:40:58.110+00:00|30786325579197|4515|2009
2012-05-28T14:44:04.441+00:00|30786325579221|2211|2003
2012-06-10T08:03:10.029+00:00|30786325579231|2555|2004
2012-05-11T10:05:37.150+00:00|30786325579234|5521|2005
2012-06-12T05:24:14.045+00:00|30786325579248|2381|1998
2012-05-27T05:01:47.792+00:00|30786325579250|4751|2005
2012-07-06T06:16:29.732+00:00|30786325579256|3060|2006
2012-07-08T01:20:17.123+00:00|30786325579297|3434|2006
2012-06-03T10:59:24.807+00:00|30786325579404|2212|2008
2012-05-15T09:22:35.299+00:00|30786325579405|2385|2004
2012-09-05T01:03:26.184+00:00|32985348833291|2211|2001
2012-08-09T16:46:38.012+00:00|32985348833353|2206|2001
2012-08-11T11:50:56.011+00:00|32985348833359|5866|1998
2012-07-24T00:45:24.128+00:00|32985348833375|1600|2008
2012-08-05T14:57:30.371+00:00|32985348833455|2213|2008
2012-09-02T17:59:54.329+00:00|32985348833479|5265|2001
2012-08-22T20:40:15.842+00:00|32985348833481|6620|2001
2012-09-02T01:55:08.465+00:00|32985348833483|2207|2004
2012-09-06T22:58:26.284+00:00|32985348833485|2207|2009
2012-07-09T20:01:51.642+00:00|32985348833491|2944|2006
2012-09-05T22:10:28.265+00:00|32985348833492|6622|2001
2012-08-29T19:27:33.117+00:00|32985348833515|4524|2005
2012-09-03T11:55:49.298+00:00|32985348833517|2214|2005
2012-07-12T02:16:52.683+00:00|32985348833543|3013|2008
2012-07-27T14:24:34.876+00:00|32985348833556|2694|2008
2012-07-25T08:39:48.420+00:00|32985348833559|7900|2002
2012-08-31T04:29:23.811+00:00|32985348833576|4517|2009
2012-07-26T10:57:41.373+00:00|32985348833578|1953|1999
2012-08-03T21:58:08.234+00:00|32985348833584|3008|1999
2012-08-29T02:59:47.287+00:00|32985348833585|5236|2001
2012-08-05T00:00:16.800+00:00|32985348833610|4940|1999
2012-08-30T04:42:42.682+00:00|32985348833637|7893|2009
2012-07-13T21:17:20.783+00:00|32985348833673|5269|1999
2012-08-14T09:10:10.657+00:00|32985348833688|3006|2006
2012-08-10T10:42:19.638+00:00|32985348833719|4954|2001
2012-08-10T00:04:15.766+00:00|32985348833732|2207|2002
2012-08-11T02:14:33.048+00:00|32985348833746|3007|2003
2012-07-20T16:44:18.025+00:00|32985348833781|6416|2001
2012-08-30T19:29:04.407+00:00|32985348833804|5947|2001
2012-08-08T22:39:32.499+00:00|32985348833838|6148|2003
2012-07-14T02:25:38.770+00:00|32985348833847|7899|2009
2012-08-22T08:18:31.019+00:00|32985348833861|2389|2010
2012-09-07T19:55:33.298+00:00|32985348833938|3009|2007
2012-08-21T15:15:30.350+00:00|32985348833950|1855|2005
2012-07-23T07:38:37.376+00:00|32985348833966|6667|2004
2012-08-20T03:41:53.932+00:00|32985348833999|1612|2003
2012-09-04T10:03:02.485+00:00|32985348834006|2207|2009
2012-08-04T08:32:36.474+00:00|32985348834010|3007|2007
2012-08-02T12:05:49.035+00:00|32985348834072|2208|2010
2012-08-08T15:42:18.035+00:00|32985348834129|2490|2006
2012-07-12T14:27:43.364+00:00|32985348834162|4596|2006
2012-07-15T02:27:15.813+00:00|32985348834214|3006|2007
2012-07-28T15:27:32.293+00:00|32985348834242|2279|2010
2012-07-21T09:01:34.317+00:00|32985348834254|2835|2010
2012-07-24T14:02:01.827+00:00|32985348834257|6204|2000
2012-09-03T12:00:50.090+00:00|32985348834321|3015|2007
2012-09-06T21:29:48.235+00:00|32985348834350|4518|2003
2012-07-14T04:12:18.112+00:00|32985348834355|2211|2000
2012-08-21T13:17:53.373+00:00|32985348834363|4951|2009
2012-08-14T01:24:22.514+00:00|32985348834386|2692|2007
2012-08-17T19:57:18.631+00:00|32985348834502|4960|2003
2012-08-11T10:31:53.714+00:00|32985348834507|2486|2002
2012-09-01T12:17:49.511+00:00|32985348834561|2207|2005
2012-08-15T02:34:15.507+00:00|32985348834567|5171|2003
2012-08-29T18:26:33.643+00:00|32985348834574|4516|2006
2012-09-08T11:54:11.495+00:00|32985348834672|3007|2001
2012-08-31T14:16:17.748+00:00|32985348834680|3007|2003
2012-07-23T22:51:13.634+00:00|32985348834696|2438|2006
2012-07-29T08:02:36.427+00:00|32985348834756|5800|2008
2012-07-11T16:56:52.423+00:00|32985348834775|2478|2003
2012-07-12T20:44:23.123+00:00|32985348834789|5144|2007
2012-08-24T06:03:27.194+00:00|32985348834814|7898|2001
2012-07-13T02:10:09.452+00:00|32985348834852|3009|2002
2012-09-03T01:14:14.922+00:00|32985348834871|2987|2002
2012-08-04T18:47:25.884+00:00|32985348834886|6344|2008
2012-08-03T11:19:42.748+00:00|32985348834914|1582|2009
2012-07-18T23:10:52.724+00:00|32985348834928|6804|2008
2012-07-29T01:30:30.480+00:00|32985348834955|3011|2003
2012-07-28T12:46:18.006+00:00|32985348834959|5984|2003
2012-10-01T22:01:51.812+00:00|35184372088834|4519|2008
2012-11-03T10:03:45.388+00:00|35184372088850|6172|2000
2012-11-04T03:31:15.404+00:00|35184372088856|2208|2000
2012-10-13T01:00:50.125+00:00|35184372088910|2983|2006
2012-10-01T15:32:08.185+00:00|35184372088955|5503|2003
2012-10-14T16:51:26.647+00:00|35184372088972|6671|2008
2012-10-25T01:52:45.202+00:00|35184372088984|2211|2009
2012-11-08T18:56:37.007+00:00|35184372088985|6148|2001
2012-09-14T18:57:33.987+00:00|35184372088997|3011|2005
2012-10-05T23:48:34.789+00:00|35184372089012|7940|2003
2012-10-21T19:40:53.183+00:00|35184372089039|4520|2001
2012-09-21T04:25:56.368+00:00|35184372089075|6595|2001
2012-09-15T09:37:30.336+00:00|35184372089100|4946|2000
2012-10-24T11:51:20.174+00:00|35184372089126|3006|2002
2012-10-10T16:32:44.577+00:00|35184372089133|1857|2007
2012-09-18T08:31:17.173+00:00|35184372089170|4519|2005
2012-10-23T08:09:14.708+00:00|35184372089257|7951|2003
2012-10-06T02:53:35.696+00:00|35184372089265|7900|2004
2012-10-17T17:27:31.911+00:00|35184372089270|1953|2007
2012-09-20T21:21:17.691+00:00|35184372089275|6150|2004
2012-09-13T05:37:10.324+00:00|35184372089300|6487|2006
2012-09-13T15:23:13.440+00:00|35184372089362|2649|2004
2012-09-13T14:56:55.860+00:00|35184372089367|2554|2002
2012-10-06T10:31:30.077+00:00|35184372089370|1801|2003
2012-09-18T05:55:04.081+00:00|35184372089378|5982|2003
2012-10-19T03:10:40.303+00:00|35184372089406|1642|2005
2012-10-04T08:21:46.117+00:00|35184372089415|2209|2004
2012-10-10T01:23:11.352+00:00|35184372089426|5155|2005
2012-09-16T15:20:17.538+00:00|35184372089429|2205|2001
2012-10-16T17:03:52.524+00:00|35184372089449|6394|2006
2012-10-10T05:12:53.531+00:00|35184372089511|2212|2001
2012-09-23T14:06:10.074+00:00|35184372089586|3010|1998
2012-09-18T07:29:39.538+00:00|35184372089609|7954|2002
2012-10-26T22:56:48.653+00:00|35184372089633|2555|2001
2012-09-17T13:54:49.133+00:00|35184372089668|1850|2006
2012-09-28T09:57:06.717+00:00|35184372089685|3012|2005
2012-09-18T03:43:16.484+00:00|35184372089698|2212|2004
2012-11-04T18:27:36.745+00:00|35184372089719|5235|2005
2012-10-20T05:34:38.098+00:00|35184372089722|4519|2008
2012-11-01T08:39:43.568+00:00|35184372089798|2450|2010
2012-10-27T15:40:03.174+00:00|35184372089878|6617|2011
2012-11-01T01:49:03.338+00:00|35184372089883|4590|2001
2012-10-05T17:03:23.784+00:00|35184372089909|5188|2003
2012-09-17T23:50:52.689+00:00|35184372089936|1981|2009
2012-10-19T04:25:02.291+00:00|35184372089942|2206|2010
2012-09-28T22:42:54.174+00:00|35184372089973|3006|2003
2012-10-28T19:26:05.673+00:00|35184372090040|1857|2001
2012-09-14T09:35:39.076+00:00|35184372090046|4515|2000
2012-09-29T07:40:22.246+00:00|35184372090060|2527|2001
2012-09-25T22:31:57.955+00:00|35184372090069|6435|2005
2012-09-28T13:31:33.963+00:00|35184372090095|2213|2006
2012-10-26T04:56:48.578+00:00|35184372090106|2440|2010
2012-10-04T23:01:54.163+00:00|35184372090110|5984|2000
2012-09-24T14:44:22.827+00:00|35184372090131|1800|2006
2012-10-31T20:14:30.701+00:00|35184372090153|7900|2008
2012-09-19T10:44:19.240+00:00|35184372090158|2495|2005
2012-10-29T10:28:55.364+00:00|35184372090167|2832|2000
2012-09-09T04:50:09.438+00:00|35184372090190|2832|2002
2012-09-23T22:58:57.861+00:00|35184372090231|6797|2006
2012-09-10T22:06:40.231+00:00|35184372090274|2221|2002
2012-10-01T16:19:08.516+00:00|35184372090311|1769|2010
2012-10-04T17:41:44.646+00:00|35184372090317|6436|2005
2012-10-19T17:31:24.606+00:00|35184372090346|5528|2000
2012-11-06T15:38:17.609+00:00|35184372090363|4949|2001
2012-10-31T14:17:45.654+00:00|35184372090400|6675|2008
2012-10-20T10:19:44.157+00:00|35184372090424|4515|2010
2012-09-22T05:14:48.006+00:00|35184372090464|3013|2005
2012-11-04T12:46:55.262+00:00|35184372090473|3012|2004
2012-09-20T13:01:41.667+00:00|35184372090482|3014|2009
2012-11-05T09:56:15.189+00:00|35184372090485|5265|2004
2012-09-30T00:38:01.332+00:00|35184372090502|1858|2007
2012-11-03T15:29:16.304+00:00|35184372090505|5189|2003
2012-09-18T02:58:21.905+00:00|35184372090529|3015|2007
2012-11-22T22:15:25.962+00:00|37383395344394|2905|2008
2012-11-24T17:52:01.966+00:00|37383395344409|4673|2008
2012-11-18T19:22:12.025+00:00|37383395344486|4991|2005
2012-11-08T23:30:14.012+00:00|37383395344541|2212|2003
2012-11-23T13:08:51.875+00:00|37383395344633|5148|2003
2012-11-13T02:27:55.903+00:00|37383395344866|7755|2004
2012-11-16T09:04:48.436+00:00|37383395344903|3011|2006
2012-11-11T08:43:00.321+00:00|37383395344931|5865|2003
2012-11-11T11:43:36.678+00:00|37383395344948|4514|1999
2012-11-18T10:05:42.538+00:00|37383395345096|7901|2007
2012-11-16T19:17:37.610+00:00|37383395345191|6798|2004
2012-11-13T13:02:25.260+00:00|37383395345239|4845|2004
2012-11-14T20:48:01.801+00:00|37383395345260|2948|2006
2012-11-12T02:17:51.574+00:00|37383395345264|5263|2002
2012-11-09T10:36:37.558+00:00|37383395345374|2207|2002
2012-11-21T10:23:38.299+00:00|37383395345384|5949|2004
2012-11-13T14:30:13.031+00:00|37383395345452|1958|2001
2012-11-23T02:32:45.188+00:00|37383395345492|1806|2007
2012-11-27T11:29:27.066+00:00|37383395345501|2982|1998
2012-11-10T16:55:39.053+00:00|37383395345531|3066|2008
2012-11-10T15:25:41.860+00:00|37383395345556|5983|2007
2012-11-13T13:11:46.861+00:00|37383395345707|3008|2009
2012-11-28T23:17:43.460+00:00|37383395345811|6204|2001
2012-11-22T09:21:12.432+00:00|37383395345882|2206|1998
2012-11-09T10:27:59.763+00:00|37383395345948|1853|2005
2012-11-18T08:29:50.036+00:00|37383395345991|4511|2003
2012-11-16T13:21:19.090+00:00|37383395346002|3008|2005
2012-11-12T01:42:21.762+00:00|37383395346041|6309|2002
2012-11-18T07:46:02.679+00:00|37383395346064|7924|2002
