creationDate|PersonId|CompanyId|workFrom
2011-07-11T01:16:44.238+00:00|19791209300141|920|2009
2011-07-11T01:16:44.238+00:00|19791209300141|937|2008
2011-07-09T22:38:48.148+00:00|19791209300150|1344|2008
2011-07-09T22:38:48.148+00:00|19791209300150|1333|2009
2011-07-09T22:38:48.148+00:00|19791209300150|1350|2009
2011-07-09T22:38:48.148+00:00|19791209300150|1342|2008
2011-09-03T07:19:48.059+00:00|19791209300156|454|2008
2011-09-01T08:49:11.999+00:00|19791209300164|532|2004
2011-09-01T08:49:11.999+00:00|19791209300164|533|2004
2011-08-26T03:03:14.195+00:00|19791209300172|475|2009
2011-08-26T03:03:14.195+00:00|19791209300172|461|2006
2011-09-04T16:27:00.428+00:00|19791209300182|1154|2007
2011-09-04T16:27:00.428+00:00|19791209300182|1317|2008
2011-09-04T16:27:00.428+00:00|19791209300182|551|2008
2011-09-04T16:27:00.428+00:00|19791209300182|1304|2007
2011-07-16T04:45:43.848+00:00|19791209300191|544|2009
2011-07-16T04:45:43.848+00:00|19791209300191|545|2005
2011-07-16T04:45:43.848+00:00|19791209300191|552|2010
2011-07-16T04:45:43.848+00:00|19791209300191|541|2005
2011-08-12T05:20:57.958+00:00|19791209300223|450|2006
2011-08-12T05:20:57.958+00:00|19791209300223|468|2005
2011-07-11T01:49:19.870+00:00|19791209300225|1345|2001
2011-07-11T01:49:19.870+00:00|19791209300225|1327|2000
2011-08-27T01:58:00.603+00:00|19791209300319|677|2006
2011-08-27T01:58:00.603+00:00|19791209300319|678|2005
2011-08-27T01:58:00.603+00:00|19791209300319|682|2005
2011-08-20T18:06:42.967+00:00|19791209300333|930|2003
2011-08-20T18:06:42.967+00:00|19791209300333|932|2003
2011-08-20T18:06:42.967+00:00|19791209300333|936|2005
2011-08-20T18:06:42.967+00:00|19791209300333|921|2003
2011-08-20T18:06:42.967+00:00|19791209300333|907|2005
2011-07-07T21:33:40.386+00:00|19791209300358|840|2008
2011-07-07T21:33:40.386+00:00|19791209300358|843|2007
2011-07-07T21:33:40.386+00:00|19791209300358|829|2007
2011-07-07T21:33:40.386+00:00|19791209300358|830|2007
2011-08-31T06:48:56.403+00:00|19791209300364|919|2006
2011-08-31T06:48:56.403+00:00|19791209300364|937|2010
2011-08-31T06:48:56.403+00:00|19791209300364|923|2011
2011-08-31T06:48:56.403+00:00|19791209300364|926|2010
2011-08-11T00:48:50.566+00:00|19791209300372|465|2005
2011-08-11T00:48:50.566+00:00|19791209300372|820|2004
2011-07-30T10:25:25.774+00:00|19791209300374|163|2001
2011-07-30T10:25:25.774+00:00|19791209300374|182|2003
2011-07-30T10:25:25.774+00:00|19791209300374|174|2001
2011-09-03T05:18:01.041+00:00|19791209300421|544|2008
2011-09-03T05:18:01.041+00:00|19791209300421|545|2007
2011-09-03T05:18:01.041+00:00|19791209300421|540|2006
2011-08-01T19:44:37.730+00:00|19791209300424|548|2011
2011-08-01T19:44:37.730+00:00|19791209300424|551|2011
2011-08-01T19:44:37.730+00:00|19791209300424|107|2011
2011-08-01T19:44:37.730+00:00|19791209300424|541|2012
2011-08-01T19:44:37.730+00:00|19791209300424|542|2011
2011-08-10T12:30:56.260+00:00|19791209300453|1329|2011
2011-08-10T12:30:56.260+00:00|19791209300453|1348|2010
2011-08-10T12:30:56.260+00:00|19791209300453|1350|2009
2011-08-10T12:30:56.260+00:00|19791209300453|1336|2010
2011-08-01T00:00:40.843+00:00|19791209300485|523|2008
2011-08-01T00:00:40.843+00:00|19791209300485|525|2002
2011-08-02T20:33:01.065+00:00|19791209300501|785|2008
2011-08-02T20:33:01.065+00:00|19791209300501|782|2006
2011-09-03T16:48:00.338+00:00|19791209300502|513|2004
2011-09-03T16:48:00.338+00:00|19791209300502|500|2004
2011-09-03T16:48:00.338+00:00|19791209300502|491|2004
2011-09-03T16:48:00.338+00:00|19791209300502|735|2005
2011-08-17T03:57:08.819+00:00|19791209300504|1226|2007
2011-08-17T03:57:08.819+00:00|19791209300504|1227|2007
2011-08-17T03:57:08.819+00:00|19791209300504|1229|2007
2011-08-17T03:57:08.819+00:00|19791209300504|1230|2007
2011-08-05T13:23:10.023+00:00|19791209300508|917|2001
2011-08-05T13:23:10.023+00:00|19791209300508|918|2001
2011-08-05T13:23:10.023+00:00|19791209300508|921|2001
2011-07-30T12:22:04.214+00:00|19791209300541|1177|2009
2011-07-30T12:22:04.214+00:00|19791209300541|1178|2009
2011-07-30T12:22:04.214+00:00|19791209300541|1179|2008
2011-07-23T05:21:32.967+00:00|19791209300571|675|2006
2011-07-23T05:21:32.967+00:00|19791209300571|676|2004
2011-07-23T05:21:32.967+00:00|19791209300571|679|2005
2011-08-20T05:37:38.812+00:00|19791209300601|914|1999
2011-08-20T05:37:38.812+00:00|19791209300601|917|2000
2011-08-20T05:37:38.812+00:00|19791209300601|909|1998
2011-08-01T00:51:52.524+00:00|19791209300613|43|2008
2011-08-08T06:47:05.687+00:00|19791209300650|551|2004
2011-08-08T06:47:05.687+00:00|19791209300650|542|2003
2011-08-26T23:19:22.264+00:00|19791209300651|160|2006
2011-08-26T23:19:22.264+00:00|19791209300651|181|2005
2011-08-26T23:19:22.264+00:00|19791209300651|170|2006
2011-08-25T02:12:55.080+00:00|19791209300656|967|2010
2011-08-25T02:12:55.080+00:00|19791209300656|953|2011
2011-08-25T02:12:55.080+00:00|19791209300656|956|2009
2011-07-17T12:26:13.626+00:00|19791209300735|818|2009
2011-07-17T12:26:13.626+00:00|19791209300735|819|2010
2011-07-17T12:26:13.626+00:00|19791209300735|820|2008
2011-08-29T05:53:03.484+00:00|19791209300744|548|2009
2011-08-29T05:53:03.484+00:00|19791209300744|541|2009
2011-07-15T05:27:20.456+00:00|19791209300752|1378|2009
2011-07-15T05:27:20.456+00:00|19791209300752|1379|2009
2011-07-15T05:27:20.456+00:00|19791209300752|1365|2010
2011-07-15T05:27:20.456+00:00|19791209300752|1382|2009
2011-07-15T05:27:20.456+00:00|19791209300752|1385|2009
2011-07-16T01:20:33.446+00:00|19791209300778|933|2004
2011-07-16T01:20:33.446+00:00|19791209300778|935|2004
2011-07-16T01:20:33.446+00:00|19791209300778|922|2005
2011-07-16T01:20:33.446+00:00|19791209300778|906|2003
2011-07-16T01:20:33.446+00:00|19791209300778|924|2004
2011-09-06T11:46:22.342+00:00|19791209300782|496|2004
2011-09-06T11:46:22.342+00:00|19791209300782|497|2004
2011-09-06T11:46:22.342+00:00|19791209300782|503|2004
2011-09-06T11:46:22.342+00:00|19791209300782|490|2004
2011-07-08T15:28:58.682+00:00|19791209300789|906|2003
2011-07-08T15:28:58.682+00:00|19791209300789|924|2003
2011-07-16T10:52:47.481+00:00|19791209300812|865|2011
2011-07-16T10:52:47.481+00:00|19791209300812|1560|2011
2011-07-16T10:52:47.481+00:00|19791209300812|957|2008
2011-07-21T05:51:14.510+00:00|19791209300814|545|2007
2011-07-21T05:51:14.510+00:00|19791209300814|777|2006
2011-07-21T05:51:14.510+00:00|19791209300814|538|2007
2011-07-21T05:51:14.510+00:00|19791209300814|540|2005
2011-09-04T15:02:39.918+00:00|19791209300828|545|2009
2011-07-08T20:17:20.046+00:00|19791209300870|929|2012
2011-07-08T20:17:20.046+00:00|19791209300870|916|2006
2011-07-08T20:17:20.046+00:00|19791209300870|919|2004
2011-07-08T20:17:20.046+00:00|19791209300870|938|2001
2011-07-08T20:17:20.046+00:00|19791209300870|906|2006
2011-08-30T21:35:33.462+00:00|19791209300925|192|2000
2011-08-30T21:35:33.462+00:00|19791209300925|186|1999
2011-08-30T21:35:33.462+00:00|19791209300925|190|2000
2011-08-10T17:14:17.881+00:00|19791209300926|541|2006
2011-08-10T17:14:17.881+00:00|19791209300926|1229|2004
2011-08-30T15:10:14.402+00:00|19791209300953|1348|2009
2011-08-16T15:38:48.366+00:00|19791209300956|544|2009
2011-08-16T15:38:48.366+00:00|19791209300956|539|2008
2011-07-11T15:19:54.613+00:00|19791209300985|433|2001
2011-07-11T15:19:54.613+00:00|19791209300985|422|2000
2011-07-11T15:19:54.613+00:00|19791209300985|412|2001
2011-09-03T12:05:03.923+00:00|19791209301021|679|2009
2011-09-03T12:05:03.923+00:00|19791209301021|666|2008
2011-09-03T12:05:03.923+00:00|19791209301021|667|2008
2011-07-09T17:33:22.869+00:00|19791209301047|896|2003
2011-07-09T17:33:22.869+00:00|19791209301047|888|2004
2011-07-09T17:33:22.869+00:00|19791209301047|891|2003
2011-07-09T17:33:22.869+00:00|19791209301047|892|2003
2011-07-09T17:33:22.869+00:00|19791209301047|894|2003
2011-09-01T06:40:03.766+00:00|19791209301241|914|2007
2011-07-31T00:02:26.281+00:00|19791209301265|304|2005
2011-07-31T00:02:26.281+00:00|19791209301265|300|2005
2011-07-31T00:02:26.281+00:00|19791209301265|303|2005
2011-07-15T11:26:42.980+00:00|19791209301288|301|2011
2011-07-16T03:19:07.135+00:00|19791209301404|0|2004
2011-07-16T03:19:07.135+00:00|19791209301404|2|2006
2011-07-16T03:19:07.135+00:00|19791209301404|5|2004
2011-07-16T03:19:07.135+00:00|19791209301404|6|2004
2011-07-22T09:24:02.509+00:00|19791209301431|1136|2002
2011-07-22T09:24:02.509+00:00|19791209301431|1137|2002
2011-07-22T09:24:02.509+00:00|19791209301431|1109|2000
2011-07-15T01:08:03.367+00:00|19791209301495|674|2010
2011-07-15T01:08:03.367+00:00|19791209301495|675|2010
2011-07-15T01:08:03.367+00:00|19791209301495|679|2011
2011-07-15T01:08:03.367+00:00|19791209301495|667|2010
2011-08-09T14:28:40.499+00:00|19791209301511|257|2005
2011-08-09T14:28:40.499+00:00|19791209301511|260|2006
2011-08-09T14:28:40.499+00:00|19791209301511|1295|2005
2011-08-22T09:02:37.106+00:00|19791209301531|544|2009
2011-08-22T09:02:37.106+00:00|19791209301531|546|2009
2011-08-26T03:13:35.168+00:00|19791209301538|1299|2010
2011-07-23T00:11:56.088+00:00|19791209301568|915|2010
2011-07-23T00:11:56.088+00:00|19791209301568|131|2009
2011-07-23T00:11:56.088+00:00|19791209301568|934|2010
2011-07-23T00:11:56.088+00:00|19791209301568|924|2011
2011-08-07T15:26:45.591+00:00|19791209301580|547|2002
2011-08-07T15:26:45.591+00:00|19791209301580|550|2003
2011-08-07T15:26:45.591+00:00|19791209301580|554|2002
2011-08-09T04:03:21.825+00:00|19791209301590|915|2006
2011-08-09T04:03:21.825+00:00|19791209301590|909|2001
2011-08-09T04:03:21.825+00:00|19791209301590|926|2000
2011-08-09T04:03:21.825+00:00|19791209301590|911|1999
2011-07-28T09:34:13.514+00:00|19791209301603|944|2012
2011-07-28T09:34:13.514+00:00|19791209301603|942|2010
2011-08-22T14:54:41.520+00:00|19791209301666|1250|2006
2011-08-22T14:54:41.520+00:00|19791209301666|1126|2007
2011-08-22T14:54:41.520+00:00|19791209301666|1242|2006
2011-08-22T14:54:41.520+00:00|19791209301666|1247|2007
2011-10-06T01:23:31.981+00:00|21990232555526|928|2008
2011-10-06T01:23:31.981+00:00|21990232555526|938|2008
2011-10-06T01:23:31.981+00:00|21990232555526|924|2009
2011-10-06T01:23:31.981+00:00|21990232555526|925|2007
2011-10-06T01:23:31.981+00:00|21990232555526|909|2008
2011-10-17T04:08:45.182+00:00|21990232555527|919|2005
2011-10-17T04:08:45.182+00:00|21990232555527|938|2006
2011-10-17T04:08:45.182+00:00|21990232555527|908|2006
2011-10-17T16:11:07.791+00:00|21990232555631|931|2006
2011-10-17T16:11:07.791+00:00|21990232555631|932|2007
2011-10-17T16:11:07.791+00:00|21990232555631|906|2006
2011-10-17T16:11:07.791+00:00|21990232555631|911|2006
2011-10-19T04:40:44.705+00:00|21990232555642|553|2003
2011-09-09T21:21:05.079+00:00|21990232555711|817|2003
2011-10-24T19:36:06.752+00:00|21990232555741|729|2006
2011-09-12T00:01:30.742+00:00|21990232555748|399|2010
2011-09-13T20:56:48.420+00:00|21990232555781|1073|2006
2011-09-16T07:59:50.305+00:00|21990232555802|758|2006
2011-10-16T02:32:13.851+00:00|21990232555811|544|2008
2011-10-16T02:32:13.851+00:00|21990232555811|546|2007
2011-10-16T02:32:13.851+00:00|21990232555811|550|2007
2011-09-18T16:03:21.064+00:00|21990232555820|543|2003
2011-10-26T14:13:51.023+00:00|21990232555847|252|2005
2011-10-12T13:10:44.755+00:00|21990232555852|912|2010
2011-10-12T13:10:44.755+00:00|21990232555852|913|2010
2011-10-12T13:10:44.755+00:00|21990232555852|930|2009
2011-10-12T13:10:44.755+00:00|21990232555852|908|2010
2011-10-12T13:10:44.755+00:00|21990232555852|926|2009
2011-10-28T14:04:45.205+00:00|21990232555880|544|2000
2011-10-28T14:04:45.205+00:00|21990232555880|546|2000
2011-10-28T14:04:45.205+00:00|21990232555880|548|1999
2011-10-28T14:04:45.205+00:00|21990232555880|554|1999
2011-10-13T08:26:26.304+00:00|21990232555921|448|2001
2011-10-13T08:26:26.304+00:00|21990232555921|465|2000
2011-10-13T08:26:26.304+00:00|21990232555921|475|1999
2011-10-13T08:26:26.304+00:00|21990232555921|445|2001
2011-09-14T16:54:45.957+00:00|21990232555934|545|2006
2011-09-14T16:54:45.957+00:00|21990232555934|546|2008
2011-09-14T16:54:45.957+00:00|21990232555934|550|2007
2011-10-23T01:08:51.008+00:00|21990232556019|551|2005
2011-09-07T04:24:49.372+00:00|21990232556032|912|2002
2011-09-07T04:24:49.372+00:00|21990232556032|928|2002
2011-09-07T04:24:49.372+00:00|21990232556032|938|2003
2011-09-07T04:24:49.372+00:00|21990232556032|925|2003
2011-09-07T04:24:49.372+00:00|21990232556032|911|2001
2011-10-26T19:55:13.777+00:00|21990232556036|758|2001
2011-10-26T19:55:13.777+00:00|21990232556036|719|2000
2011-10-30T08:22:51.951+00:00|21990232556052|482|2011
2011-10-30T08:22:51.951+00:00|21990232556052|468|2009
2011-10-30T08:22:51.951+00:00|21990232556052|457|2010
2011-10-30T08:22:51.951+00:00|21990232556052|447|2010
2011-09-18T02:40:31.062+00:00|21990232556059|107|2003
2011-09-18T02:40:31.062+00:00|21990232556059|108|2003
2011-09-18T02:40:31.062+00:00|21990232556059|109|2003
2011-10-12T10:20:47.610+00:00|21990232556064|965|2012
2011-10-12T10:20:47.610+00:00|21990232556064|966|2012
2011-10-12T10:20:47.610+00:00|21990232556064|952|2011
2011-10-12T10:20:47.610+00:00|21990232556064|955|2011
2011-10-12T10:20:47.610+00:00|21990232556064|957|2012
2011-10-26T08:08:13.973+00:00|21990232556073|1557|2002
2011-10-26T08:08:13.973+00:00|21990232556073|1558|2009
2011-10-26T08:08:13.973+00:00|21990232556073|1560|2000
2011-10-29T10:27:46.386+00:00|21990232556083|544|2001
2011-10-29T10:27:46.386+00:00|21990232556083|547|2002
2011-10-29T10:27:46.386+00:00|21990232556083|543|2002
2011-09-21T01:58:36.680+00:00|21990232556115|297|2006
2011-09-21T01:58:36.680+00:00|21990232556115|298|2011
2011-10-18T13:10:31.243+00:00|21990232556121|547|2001
2011-10-18T13:10:31.243+00:00|21990232556121|548|2002
2011-10-18T13:10:31.243+00:00|21990232556121|550|2002
2011-10-18T13:10:31.243+00:00|21990232556121|551|2002
2011-10-18T13:10:31.243+00:00|21990232556121|538|2002
2011-11-05T01:24:09.054+00:00|21990232556130|1568|2002
2011-11-05T01:24:09.054+00:00|21990232556130|1228|2003
2011-11-05T01:24:09.054+00:00|21990232556130|1567|2004
2011-10-28T13:38:31.527+00:00|21990232556147|890|2010
2011-10-28T13:38:31.527+00:00|21990232556147|1244|2012
2011-10-28T13:38:31.527+00:00|21990232556147|716|2009
2011-10-28T13:38:31.527+00:00|21990232556147|894|2011
2011-09-13T02:41:59.518+00:00|21990232556159|1176|2007
2011-09-13T02:41:59.518+00:00|21990232556159|1180|2012
2011-09-19T15:33:24.248+00:00|21990232556170|541|2002
2011-09-21T05:53:46.319+00:00|21990232556176|933|2001
2011-09-21T05:53:46.319+00:00|21990232556176|925|2000
2011-10-29T11:28:31.478+00:00|21990232556205|1017|2010
2011-10-29T11:28:31.478+00:00|21990232556205|1022|2010
2011-09-13T19:32:45.807+00:00|21990232556212|26|2002
2011-09-24T13:45:52.717+00:00|21990232556230|851|2008
2011-09-24T13:45:52.717+00:00|21990232556230|1002|2008
2011-09-30T05:11:50.835+00:00|21990232556235|546|2010
2011-09-30T05:11:50.835+00:00|21990232556235|549|2008
2011-09-30T05:11:50.835+00:00|21990232556235|539|2009
2011-10-27T20:47:17.413+00:00|21990232556238|913|2002
2011-10-27T20:47:17.413+00:00|21990232556238|915|2003
2011-10-27T20:47:17.413+00:00|21990232556238|927|2003
2011-10-18T03:57:46.974+00:00|21990232556240|936|2008
2011-10-16T23:24:46.735+00:00|21990232556241|553|2001
2011-10-16T23:24:46.735+00:00|21990232556241|554|2000
2011-09-17T19:38:15.987+00:00|21990232556251|758|2009
2011-10-05T07:28:34.467+00:00|21990232556266|1573|2004
2011-10-05T07:28:34.467+00:00|21990232556266|1308|2005
2011-10-05T07:28:34.467+00:00|21990232556266|1326|2005
2011-10-23T16:19:26.814+00:00|21990232556290|544|2012
2011-10-23T16:19:26.814+00:00|21990232556290|545|2010
2011-10-23T16:19:26.814+00:00|21990232556290|549|2006
2011-10-23T16:19:26.814+00:00|21990232556290|542|2008
2011-09-30T04:17:56.991+00:00|21990232556301|1185|2007
2011-09-30T04:17:56.991+00:00|21990232556301|1196|2007
2011-09-30T04:17:56.991+00:00|21990232556301|1181|2005
2011-09-30T04:17:56.991+00:00|21990232556301|1182|2005
2011-10-11T07:37:57.632+00:00|21990232556302|1448|2000
2011-10-11T07:37:57.632+00:00|21990232556302|1480|1999
2011-10-11T07:37:57.632+00:00|21990232556302|1529|1999
2011-10-11T07:37:57.632+00:00|21990232556302|1485|1999
2011-10-11T07:37:57.632+00:00|21990232556302|1502|1999
2011-10-04T15:03:21.109+00:00|21990232556317|907|2007
2011-10-04T15:03:21.109+00:00|21990232556317|925|2007
2011-10-06T20:26:13.355+00:00|21990232556335|910|2002
2011-09-24T22:49:29.486+00:00|21990232556360|800|2003
2011-09-24T22:49:29.486+00:00|21990232556360|802|2004
2011-09-24T22:49:29.486+00:00|21990232556360|805|2003
2011-09-24T22:49:29.486+00:00|21990232556360|780|2004
2011-09-07T21:56:53.016+00:00|21990232556367|1426|2004
2011-09-07T21:56:53.016+00:00|21990232556367|1435|2003
2011-09-07T21:56:53.016+00:00|21990232556367|1405|2004
2011-09-07T21:56:53.016+00:00|21990232556367|1406|2004
2011-10-13T03:58:19.453+00:00|21990232556387|1226|2009
2011-10-13T03:58:19.453+00:00|21990232556387|1227|2008
2011-10-13T03:58:19.453+00:00|21990232556387|1229|2008
2011-10-13T03:58:19.453+00:00|21990232556387|1230|2009
2011-10-22T12:21:39.391+00:00|21990232556488|931|2008
2011-10-22T12:21:39.391+00:00|21990232556488|907|2008
2011-10-22T12:21:39.391+00:00|21990232556488|908|2006
2011-09-08T11:22:15.224+00:00|21990232556493|809|2003
2011-09-08T11:22:15.224+00:00|21990232556493|811|2003
2011-09-08T11:22:15.224+00:00|21990232556493|813|2002
2011-10-10T19:14:04.682+00:00|21990232556511|919|2009
2011-10-10T19:14:04.682+00:00|21990232556511|906|2010
2011-10-10T19:14:04.682+00:00|21990232556511|907|2010
2011-10-14T12:04:32.637+00:00|21990232556524|960|2009
2011-10-14T12:04:32.637+00:00|21990232556524|966|2007
2011-10-14T12:04:32.637+00:00|21990232556524|968|2012
2011-10-14T12:04:32.637+00:00|21990232556524|955|2010
2011-10-14T12:04:32.637+00:00|21990232556524|959|2011
2011-10-11T09:56:59.162+00:00|21990232556531|897|2002
2011-10-11T09:56:59.162+00:00|21990232556531|889|2001
2011-10-11T09:56:59.162+00:00|21990232556531|893|2001
2011-11-03T05:00:41.010+00:00|21990232556540|545|2008
2011-11-03T05:00:41.010+00:00|21990232556540|543|2007
2011-09-19T03:58:14.784+00:00|21990232556558|915|2010
2011-09-19T03:58:14.784+00:00|21990232556558|916|2010
2011-09-19T03:58:14.784+00:00|21990232556558|933|2011
2011-09-19T03:58:14.784+00:00|21990232556558|936|2010
2011-09-19T03:58:14.784+00:00|21990232556558|937|2010
2011-10-11T18:01:09.749+00:00|21990232556562|299|2012
2011-10-11T18:01:09.749+00:00|21990232556562|300|2011
2011-09-26T07:06:32.768+00:00|21990232556604|929|2008
2011-10-16T18:54:45.142+00:00|21990232556617|289|2000
2011-10-16T18:54:45.142+00:00|21990232556617|278|2002
2011-10-16T18:54:45.142+00:00|21990232556617|263|2001
2011-10-16T18:54:45.142+00:00|21990232556617|280|2002
2011-10-16T18:54:45.142+00:00|21990232556617|282|2000
2011-10-28T03:34:31.651+00:00|21990232556618|296|2010
2011-10-28T03:34:31.651+00:00|21990232556618|297|2009
2011-09-26T14:05:11.021+00:00|21990232556623|1346|2009
2011-09-22T01:12:10.340+00:00|21990232556635|116|2004
2011-09-22T01:12:10.340+00:00|21990232556635|110|2003
2011-09-22T01:12:10.340+00:00|21990232556635|111|2003
2011-09-10T04:40:15.767+00:00|21990232556666|553|2011
2011-09-10T04:40:15.767+00:00|21990232556666|542|2009
2011-09-10T04:40:15.767+00:00|21990232556666|543|2012
2011-10-19T10:43:39.110+00:00|21990232556711|458|2005
2011-10-19T10:43:39.110+00:00|21990232556711|460|2005
2011-10-19T10:43:39.110+00:00|21990232556711|478|2006
2011-10-19T10:43:39.110+00:00|21990232556711|463|2004
2011-10-19T10:43:39.110+00:00|21990232556711|479|2005
2011-11-01T00:38:36.171+00:00|21990232556739|498|2010
2011-10-05T13:13:09.920+00:00|21990232556763|549|2004
2011-10-05T13:13:09.920+00:00|21990232556763|538|2004
2011-10-05T13:13:09.920+00:00|21990232556763|539|2004
2011-09-07T10:20:27.842+00:00|21990232556792|210|2010
2011-09-07T10:20:27.842+00:00|21990232556792|215|2012
2011-09-07T10:20:27.842+00:00|21990232556792|1502|2010
2011-10-15T02:35:40.448+00:00|21990232556820|919|2009
2011-10-15T02:35:40.448+00:00|21990232556820|936|2009
2011-10-15T02:35:40.448+00:00|21990232556820|910|2009
2011-10-15T02:35:40.448+00:00|21990232556820|927|2009
2011-10-13T23:54:45.935+00:00|21990232556823|768|2002
2011-10-26T23:41:51.337+00:00|21990232556892|1569|2012
2011-10-26T23:41:51.337+00:00|21990232556892|1574|2012
2011-09-30T22:07:45.943+00:00|21990232556898|550|2005
2011-09-30T22:07:45.943+00:00|21990232556898|551|2004
2011-09-30T22:07:45.943+00:00|21990232556898|553|2004
2011-09-30T22:07:45.943+00:00|21990232556898|1276|2004
2011-10-18T14:56:25.391+00:00|21990232556972|912|2003
2011-10-18T14:56:25.391+00:00|21990232556972|935|2003
2011-10-18T14:56:25.391+00:00|21990232556972|905|2003
2011-10-18T14:56:25.391+00:00|21990232556972|908|2002
2011-09-07T23:18:51.474+00:00|21990232557010|1459|2005
2011-09-07T23:18:51.474+00:00|21990232557010|1477|2004
2011-09-07T23:18:51.474+00:00|21990232557010|1446|2003
2011-09-07T23:18:51.474+00:00|21990232557010|1514|2004
2011-10-26T21:58:09.194+00:00|21990232557019|678|2010
2011-10-26T21:58:09.194+00:00|21990232557019|664|2010
2011-09-16T00:33:01.710+00:00|21990232557020|896|2012
2011-09-16T00:33:01.710+00:00|21990232557020|1557|2001
2011-09-16T00:33:01.710+00:00|21990232557020|1558|2002
2011-09-29T01:13:27.015+00:00|21990232557043|770|2006
2011-09-29T01:13:27.015+00:00|21990232557043|761|2005
2011-09-11T03:47:11.119+00:00|21990232557053|1520|2004
2011-09-11T03:47:11.119+00:00|21990232557053|1505|2005
2011-09-11T03:47:11.119+00:00|21990232557053|1479|2005
2011-09-11T03:47:11.119+00:00|21990232557053|1511|2005
2011-10-08T19:14:24.876+00:00|21990232557062|548|2008
2011-10-08T19:14:24.876+00:00|21990232557062|541|2008
2011-10-08T19:14:24.876+00:00|21990232557062|543|2008
2011-09-17T16:59:06.789+00:00|21990232557074|928|2002
2011-09-17T16:59:06.789+00:00|21990232557074|914|2003
2011-09-17T16:59:06.789+00:00|21990232557074|931|2010
2011-09-17T16:59:06.789+00:00|21990232557074|932|2008
2011-09-23T21:25:15.350+00:00|21990232557140|544|2007
2011-09-23T21:25:15.350+00:00|21990232557140|546|2006
2011-09-23T21:25:15.350+00:00|21990232557140|552|2006
2011-09-23T21:25:15.350+00:00|21990232557140|540|2007
2011-09-23T22:23:23.952+00:00|21990232557143|545|2012
2011-09-23T22:23:23.952+00:00|21990232557143|550|2006
2011-09-23T22:23:23.952+00:00|21990232557143|540|2005
2011-09-23T22:23:23.952+00:00|21990232557143|543|2004
2011-10-07T06:19:36.786+00:00|21990232557153|1100|2007
2011-11-02T03:06:49.555+00:00|21990232557164|216|2008
2011-10-21T11:28:29.475+00:00|21990232557184|1177|2005
2011-10-21T11:28:29.475+00:00|21990232557184|1179|2004
2011-10-21T11:28:29.475+00:00|21990232557184|1180|2004
2012-01-02T01:21:20.107+00:00|24189255811104|785|2001
2012-01-02T01:21:20.107+00:00|24189255811104|789|2001
2012-01-02T01:21:20.107+00:00|24189255811104|807|2001
2012-01-02T01:21:20.107+00:00|24189255811104|792|2001
2012-01-02T01:21:20.107+00:00|24189255811104|778|2002
2012-01-05T08:24:07.850+00:00|24189255811142|917|2005
2012-01-05T08:24:07.850+00:00|24189255811142|935|2005
2012-01-05T08:24:07.850+00:00|24189255811142|920|2004
2011-11-09T01:53:51.580+00:00|24189255811154|809|2005
2011-11-09T01:53:51.580+00:00|24189255811154|810|2004
2011-11-09T02:53:00.261+00:00|24189255811168|928|2002
2011-11-09T02:53:00.261+00:00|24189255811168|916|2001
2011-11-09T02:53:00.261+00:00|24189255811168|925|2003
2011-11-30T22:46:28.337+00:00|24189255811171|915|1999
2011-11-30T22:46:28.337+00:00|24189255811171|919|2001
2011-11-30T22:46:28.337+00:00|24189255811171|923|2001
2011-11-30T22:46:28.337+00:00|24189255811171|908|2001
2011-12-28T01:43:39.514+00:00|24189255811175|703|2010
2011-11-30T20:08:48.811+00:00|24189255811178|161|2010
2011-11-30T20:08:48.811+00:00|24189255811178|184|2010
2011-11-30T20:08:48.811+00:00|24189255811178|156|2010
2011-12-14T18:36:07.317+00:00|24189255811180|824|2003
2011-12-14T18:36:07.317+00:00|24189255811180|825|2005
2011-12-14T18:36:07.317+00:00|24189255811180|827|2005
2011-12-09T08:10:22.721+00:00|24189255811232|961|2008
2011-12-09T08:10:22.721+00:00|24189255811232|963|2007
2011-12-09T08:10:22.721+00:00|24189255811232|953|2008
2011-12-09T08:10:22.721+00:00|24189255811232|955|2010
2011-12-12T11:26:50.588+00:00|24189255811236|453|2003
2011-12-12T11:26:50.588+00:00|24189255811236|459|2002
2011-12-12T11:26:50.588+00:00|24189255811236|443|2002
2011-12-12T11:26:50.588+00:00|24189255811236|478|2002
2011-12-20T12:37:14.424+00:00|24189255811282|918|2007
2011-12-20T12:37:14.424+00:00|24189255811282|927|2007
2011-11-29T13:34:38.780+00:00|24189255811323|809|2005
2011-11-29T13:34:38.780+00:00|24189255811323|813|2005
2011-11-15T05:55:53.804+00:00|24189255811326|165|2005
2011-11-15T05:55:53.804+00:00|24189255811326|182|2006
2011-11-15T05:55:53.804+00:00|24189255811326|170|2005
2011-11-14T22:21:52.629+00:00|24189255811364|4|2009
2011-11-14T22:21:52.629+00:00|24189255811364|5|2002
2011-11-20T13:02:16.941+00:00|24189255811369|1136|2005
2011-11-20T13:02:16.941+00:00|24189255811369|108|2009
2011-12-15T17:06:40.143+00:00|24189255811415|924|2003
2011-11-30T16:06:48.572+00:00|24189255811431|146|2005
2011-11-30T16:06:48.572+00:00|24189255811431|148|2004
2011-11-30T16:06:48.572+00:00|24189255811431|183|2004
2011-12-07T08:42:20.040+00:00|24189255811441|914|2007
